,ticket_number,resolution,agentid,cpc,firstcontactresolution,fullresolutiontime,replytime,problem,ticketcreationdate,satisfaction,comment
3361,11506,1.0,1857.0,1.0,1.0,6.0,213.0,Compromited account,2021-08-14,Good,Services merveilleux!
3364,13330,1.0,1719.0,3.0,0.0,3.0,347.0,Payment processing,2021-07-01,Good,quick agent`s behavior
3367,10441,1.0,1949.0,5.0,0.0,13.0,121.0,Wrong password,2021-07-03,Good,clear agent
3368,14027,1.0,1317.0,2.0,0.0,3.0,209.0,Payment processing,2021-06-19,Good,well done agent's communication
3369,11932,1.0,1899.0,2.0,0.0,9.0,325.0,Item do not show,2021-07-07,Good,Service Nicee
3372,13534,1.0,1496.0,2.0,0.0,6.0,288.0,Wrong password,2021-05-18,Good,wonderful game
3374,12055,0.0,1566.0,2.0,0.0,10.0,502.0,Compromited account,2021-07-24,Bad,Lente ... expérience
3376,11679,1.0,1341.0,4.0,0.0,3.0,655.0,Item do not show,2021-06-08,Bad,Je n'aime pas le mode carrière
3379,14335,0.0,2028.0,2.0,0.0,,175.0,Compromited account,2021-07-25,Good,pleasant item
3381,10666,1.0,1996.0,2.0,0.0,4.0,294.0,Item do not show,2021-07-21,Good,Mode de carrière agréable
3382,12880,1.0,1967.0,2.0,0.0,4.0,251.0,Cheating,2021-07-26,Good,N / A
3383,10348,1.0,2028.0,5.0,0.0,5.0,616.0,Wrong password,2021-08-17,Bad,I dont like agents behavior
3384,13662,1.0,2003.0,4.0,0.0,6.0,840.0,Payment processing,2021-05-26,Bad,inefficient agents behavior
3385,11720,0.0,1819.0,2.0,0.0,11.0,659.0,Wrong password,2021-06-02,Bad,services lents
3387,13379,1.0,1666.0,3.0,0.0,11.0,726.0,Wrong password,2021-06-09,Bad,slow..... player mode
3388,10166,1.0,1754.0,2.0,0.0,12.0,297.0,Item do not show,2021-06-05,Bad,disappointing resolution
3389,10338,1.0,1412.0,2.0,0.0,18.0,724.0,Item do not show,2021-07-13,Bad,Comportamiento de agentes inútiles
3390,12138,1.0,1947.0,4.0,0.0,3.0,136.0,Payment processing,,Good,J'aime le mode carrière
3391,14979,0.0,1719.0,3.0,0.0,2.0,938.0,Compromited account,2021-05-23,Bad,unreliable solution
3392,11293,1.0,1580.0,2.0,0.0,3.0,50.0,Item do not show,2021-07-12,Good,Comportement du grand agent
3393,11099,1.0,1770.0,6.0,0.0,23.0,731.0,Payment processing,2021-07-30,Bad,Mauvaise livraison !!
3394,14878,1.0,1532.0,2.0,0.0,15.0,23.0,Wrong password,,Good,"well done, agent"
3396,12324,1.0,1666.0,1.0,1.0,9.0,,Payment processing,2021-06-15,Good,amazing! resolution...
3397,12367,1.0,1926.0,1.0,1.0,16.0,,Wrong password,2021-07-13,Bad,jeu déroutant
3398,14591,1.0,1663.0,3.0,0.0,3.0,873.0,Payment processing,2021-05-31,Bad,solution lente
3399,11114,1.0,1531.0,6.0,0.0,13.0,824.0,Wrong password,2021-05-30,Bad,unreliable... delivery
3400,11428,1.0,1892.0,2.0,0.0,5.0,234.0,Wrong password,2021-05-14,Good,Comportement des agents agréables
3401,13553,0.0,1929.0,2.0,0.0,6.0,545.0,Cheating,2021-07-30,Bad,N / A
3402,12671,0.0,1929.0,2.0,0.0,3.0,265.0,Cheating,2021-07-19,Bad,I do not like resolution...
3403,15021,1.0,2003.0,4.0,0.0,16.0,456.0,Wrong password,2021-07-01,Bad,bad career mode
3404,11640,1.0,1435.0,5.0,0.0,5.0,212.0,Payment processing,2021-07-05,Good,"amazing! solution,"
3405,13215,1.0,1438.0,1.0,1.0,5.0,44.0,Wrong password,2021-08-22,Good,résolution efficace
3407,14348,1.0,1663.0,5.0,0.0,15.0,514.0,Payment processing,2021-07-18,Bad,inefficient services!
3409,11480,0.0,1648.0,5.0,0.0,3.0,27.0,Cheating,2021-07-03,Good,Article bien fait
3410,12929,1.0,1426.0,6.0,0.0,2.0,63.0,Payment processing,2021-07-18,Good,eficient product
3411,14049,1.0,1438.0,2.0,,5.0,360.0,Payment processing,2021-08-05,Bad,Comportamiento de agente poco revelable
3412,13114,0.0,1781.0,1.0,1.0,6.0,280.0,Compromited account,2021-07-15,Good,quick agent's communication
3415,13174,1.0,1455.0,3.0,0.0,11.0,60.0,Wrong password,2021-05-15,Good,"buena solución,"
3417,12168,1.0,1532.0,1.0,1.0,10.0,179.0,Wrong password,2021-07-13,Good,nice agent`s behavior
3419,10632,1.0,1646.0,2.0,0.0,3.0,102.0,,2021-05-30,Good,Communication de l'agent précis
3420,13926,1.0,1777.0,4.0,0.0,8.0,147.0,Item do not show,2021-08-22,Good,Comportement de l'agent eficiente
3421,11571,1.0,1427.0,2.0,0.0,13.0,157.0,Wrong password,2021-08-12,Good,great process
3423,10792,1.0,1358.0,5.0,0.0,10.0,1144.0,Wrong password,2021-05-26,Bad,
3424,12198,0.0,1384.0,2.0,0.0,21.0,948.0,Item do not show,2021-07-06,Bad,Sentitif ..... Service
3425,14700,1.0,1531.0,2.0,0.0,6.0,529.0,,2021-05-16,Bad,I dont like agent's communication
3427,14975,1.0,1287.0,3.0,0.0,11.0,282.0,Payment processing,2021-05-27,Good,efficient web-site
3428,13159,1.0,1812.0,2.0,0.0,21.0,570.0,Item do not show,2021-05-12,Bad,Résolution désagréable ...
3430,14467,1.0,1837.0,6.0,0.0,6.0,640.0,Wrong password,2021-05-24,Bad,unreliable... product!
3431,12588,1.0,1532.0,2.0,0.0,8.0,551.0,Wrong password,2021-06-24,Bad,slow..... player mode
3432,15070,1.0,1400.0,2.0,0.0,,169.0,Payment processing,2021-06-22,Good,modo de carrera rápida
3433,12836,1.0,1746.0,4.0,0.0,3.0,167.0,Payment processing,2021-05-28,Good,"solution eficiente,"
3434,13127,1.0,1726.0,2.0,0.0,12.0,834.0,Item do not show,2021-07-15,Bad,I dont like agent's communication
3435,10691,1.0,1819.0,1.0,,16.0,318.0,Payment processing,2021-07-24,Good,buen agente
3438,15640,1.0,2028.0,3.0,0.0,8.0,285.0,Item do not show,2021-08-19,Good,N / A
3439,10720,1.0,1671.0,5.0,0.0,8.0,220.0,Wrong password,2021-05-30,Good,grand processus
3440,10469,1.0,1341.0,4.0,0.0,17.0,774.0,Wrong password,2021-06-15,Bad,uselless delivery
3442,10574,1.0,1427.0,1.0,1.0,8.0,157.0,Payment processing,2021-05-26,Good,nicee agent's communication
3443,12773,1.0,1710.0,2.0,0.0,15.0,533.0,Wrong password,2021-07-20,Bad,disappointing solution
3444,11486,1.0,1519.0,2.0,0.0,6.0,230.0,Item do not show,2021-08-05,Good,Buena entrega.
3445,11426,1.0,1337.0,3.0,0.0,6.0,614.0,Wrong password,,Bad,sitio web inútil
3446,12581,1.0,1548.0,1.0,1.0,3.0,104.0,Wrong password,2021-07-13,Good,J'aime le service
3447,14985,1.0,1666.0,2.0,0.0,6.0,209.0,,,Good,entrega precisa
3448,12853,1.0,2028.0,4.0,0.0,4.0,351.0,Item do not show,2021-07-27,Good,livraison incroyable
3449,11451,1.0,1566.0,2.0,0.0,4.0,135.0,Wrong password,2021-08-19,Good,precise resolution
3450,10416,1.0,1892.0,1.0,1.0,3.0,221.0,Payment processing,2021-08-03,Good,welldone: services!
3451,10942,1.0,1688.0,6.0,0.0,11.0,211.0,,2021-07-14,Good,Modo de carrera claro
3452,11502,1.0,1319.0,2.0,0.0,3.0,238.0,Wrong password,2021-05-17,Good,efficient agent`s communication
3453,13006,1.0,1248.0,2.0,0.0,9.0,115.0,Wrong password,2021-07-20,Good,nice website
3454,10728,0.0,1580.0,2.0,0.0,15.0,735.0,Wrong password,2021-07-15,Bad,harsh agent's behavior
3455,10586,1.0,2003.0,2.0,0.0,8.0,170.0,Wrong password,2021-08-01,Good,pleasant agent`s behavior
3456,13361,1.0,1336.0,2.0,0.0,6.0,93.0,Item do not show,2021-06-14,Good,Service incroyable !!!
3457,15241,0.0,1656.0,4.0,0.0,15.0,536.0,Cheating,2021-06-24,Bad,"No me gusta la solución,"
3458,13177,1.0,1967.0,3.0,0.0,7.0,91.0,Wrong password,2021-07-08,Good,jeu clair
3459,15639,1.0,1317.0,1.0,1.0,20.0,648.0,Item do not show,2021-07-22,Bad,disappointing process
3461,14200,1.0,1777.0,3.0,0.0,2.0,119.0,Wrong password,2021-06-12,Good,wonderful solution
3462,13715,1.0,1692.0,2.0,0.0,12.0,617.0,Item do not show,2021-07-12,Bad,Expérience en usine
3463,10493,1.0,1427.0,3.0,0.0,7.0,265.0,Payment processing,2021-06-07,Good,servicio satisfactorio
3464,13860,1.0,1759.0,2.0,,,927.0,Item do not show,2021-07-28,Bad,modo de carrera uselless
3467,14825,1.0,1759.0,3.0,0.0,5.0,250.0,Wrong password,2021-06-07,Good,fast agents communication
3469,13034,1.0,1695.0,3.0,0.0,9.0,149.0,Wrong password,2021-07-10,Good,amazing! agents communication
3470,12018,1.0,1813.0,2.0,0.0,6.0,189.0,Wrong password,2021-07-14,Good,fantastic agent`s behavior
3471,12350,0.0,1390.0,2.0,0.0,11.0,911.0,Cheating,2021-08-13,Bad,bad process
3474,10364,1.0,1427.0,4.0,0.0,8.0,267.0,Payment processing,2021-08-17,Good,¡increíble! Comportamiento del agente
3475,15670,0.0,1267.0,4.0,0.0,12.0,635.0,Cheating,2021-05-17,Bad,unrealiable game
3476,15314,1.0,1585.0,4.0,0.0,11.0,268.0,Wrong password,2021-08-03,Good,pleasant agent`s behavior
3477,15242,1.0,1532.0,1.0,1.0,7.0,563.0,Payment processing,2021-06-06,Bad,inefficient product!
3478,14892,1.0,1892.0,5.0,0.0,16.0,643.0,Compromited account,2021-07-06,Bad,
3480,14255,1.0,1583.0,1.0,1.0,,143.0,Item do not show,2021-05-15,Good,Artículo increíble
3481,14843,1.0,1358.0,1.0,1.0,3.0,247.0,Item do not show,2021-08-09,Good,"wonderful solution,"
3482,11111,1.0,1531.0,2.0,,6.0,213.0,Compromited account,2021-06-12,Good,maravilloso sitio web
3483,14132,1.0,1695.0,3.0,0.0,5.0,69.0,Wrong password,2021-06-22,Good,N / A
3484,13698,1.0,1754.0,2.0,0.0,14.0,526.0,Wrong password,2021-05-17,Bad,inefficient delivery.
3485,10862,1.0,1777.0,4.0,0.0,11.0,207.0,Payment processing,2021-06-04,Good,fantastic experience
3490,13416,1.0,1341.0,3.0,0.0,18.0,812.0,Payment processing,2021-06-11,Bad,I don't like product
3492,13226,1.0,1812.0,2.0,0.0,4.0,470.0,Payment processing,,Bad,No me gusta el producto
3494,13742,1.0,1926.0,3.0,0.0,19.0,800.0,Item do not show,2021-05-16,Bad,unsatisfactory process
3497,14854,1.0,1656.0,3.0,0.0,9.0,,Item do not show,2021-07-06,Good,great agent's behavior
3498,13173,1.0,1692.0,1.0,1.0,5.0,551.0,Payment processing,2021-07-10,Bad,I do not like website
3499,10341,0.0,1583.0,5.0,0.0,22.0,635.0,Wrong password,2021-08-13,Bad,slow game
3500,13133,0.0,1473.0,3.0,0.0,9.0,158.0,Cheating,2021-07-30,Good,processus précis
3501,10829,0.0,1414.0,1.0,1.0,24.0,822.0,Compromited account,2021-07-31,Bad,N / A
3503,14419,1.0,1985.0,4.0,0.0,12.0,69.0,Payment processing,2021-05-26,Good,Servicio de Niza !!!
3504,10921,1.0,2028.0,4.0,0.0,19.0,868.0,Item do not show,2021-05-19,Bad,bad agent's communication
3505,11192,1.0,1710.0,2.0,0.0,3.0,120.0,Wrong password,2021-05-19,Good,fantastic delivery.
3506,10975,1.0,1363.0,4.0,0.0,7.0,174.0,Wrong password,2021-07-29,Good,Comportamiento de agentes rápidos
3507,15317,1.0,1358.0,1.0,1.0,4.0,262.0,Item do not show,2021-06-30,Good,welldone: solution
3508,12121,1.0,1926.0,3.0,0.0,3.0,202.0,Wrong password,2021-06-09,Good,i like product
3511,14476,1.0,1414.0,3.0,0.0,3.0,313.0,Wrong password,2021-08-19,Good,good delivery
3512,13192,0.0,1473.0,2.0,0.0,3.0,223.0,Compromited account,2021-05-31,Good,good agent`s behavior
3513,14000,1.0,1942.0,2.0,0.0,27.0,544.0,Cheating,2021-06-07,Bad,proceso duro
3514,14754,1.0,1400.0,2.0,0.0,8.0,1272.0,Payment processing,2021-05-27,Bad,harsh agents communication
3515,15144,1.0,1817.0,1.0,1.0,8.0,571.0,Wrong password,2021-07-07,Bad,
3516,14912,1.0,1287.0,1.0,1.0,9.0,442.0,Payment processing,,Bad,disappointing delivery.
3517,10523,1.0,1899.0,4.0,0.0,3.0,637.0,Payment processing,2021-07-25,Bad,Site Web sévère
3519,14420,1.0,1726.0,1.0,1.0,6.0,139.0,,2021-08-08,Good,Welldone: comportamiento del agente
3520,15192,1.0,1646.0,1.0,1.0,,173.0,,2021-06-30,Good,fast agent's communication
3522,15277,1.0,1571.0,2.0,0.0,9.0,378.0,Item do not show,2021-08-01,Bad,unreliable service!!!
3523,13857,1.0,1777.0,3.0,0.0,6.0,,Compromited account,,Good,Me gusta la comunicación de los agentes
3524,11912,1.0,1532.0,3.0,0.0,12.0,906.0,,2021-06-26,Bad,artículo confuso
3525,15433,1.0,1566.0,2.0,0.0,6.0,20.0,Item do not show,2021-05-12,Good,clear solution
3526,11496,1.0,1384.0,2.0,0.0,3.0,,Wrong password,2021-07-14,Good,well done service!!!
3530,13613,1.0,1692.0,2.0,0.0,5.0,194.0,Payment processing,2021-06-03,Good,good resolution...
3532,13736,1.0,1287.0,2.0,0.0,4.0,158.0,Wrong password,2021-08-06,Good,fantastic agents communication
3533,13424,1.0,1754.0,3.0,0.0,6.0,549.0,Wrong password,2021-06-09,Bad,useless resolution
3535,12715,1.0,1710.0,2.0,0.0,12.0,85.0,Payment processing,2021-07-26,Good,entrega eficiente !!
3537,13550,1.0,1759.0,3.0,0.0,6.0,65.0,Wrong password,2021-07-16,Good,wonderful resolution...
3538,13137,1.0,1746.0,2.0,0.0,,362.0,Wrong password,2021-06-11,Good,Le comportement de l'agent agréable
3539,10727,1.0,1377.0,4.0,0.0,9.0,238.0,Cheating,2021-08-02,Good,pleasant game
3540,11328,0.0,1414.0,3.0,0.0,18.0,899.0,Cheating,2021-07-31,Bad,useless process
3542,13634,0.0,1929.0,1.0,1.0,11.0,639.0,Payment processing,2021-06-06,Bad,unreliable... game
3543,13664,1.0,1899.0,1.0,1.0,13.0,226.0,Wrong password,2021-07-22,Good,nice service!!!
3546,13798,1.0,1287.0,6.0,0.0,5.0,72.0,Payment processing,2021-06-11,Good,useful game
3548,12303,1.0,1985.0,1.0,1.0,16.0,865.0,Item do not show,2021-07-06,Bad,Je n'aime pas la livraison.
3551,11503,1.0,1496.0,2.0,0.0,10.0,91.0,Payment processing,2021-07-22,Good,well done web-site
3554,15184,1.0,1267.0,2.0,0.0,26.0,822.0,Item do not show,2021-05-27,Bad,I dont like solution
3556,12255,1.0,1949.0,2.0,0.0,16.0,14.0,Payment processing,,Good,nice resolution
3557,15024,1.0,1817.0,3.0,0.0,7.0,943.0,Item do not show,2021-08-19,Bad,livraison déroutante.
3558,12744,1.0,1287.0,2.0,0.0,9.0,818.0,Payment processing,2021-05-19,Bad,sitio web poco claro
3559,14614,1.0,1936.0,1.0,1.0,4.0,341.0,Payment processing,2021-06-12,Good,"solution utile,"
3560,12219,1.0,1414.0,4.0,0.0,5.0,488.0,Wrong password,2021-05-30,Bad,unrealiable agent's communication
3561,12566,1.0,1267.0,1.0,1.0,7.0,191.0,Wrong password,2021-05-25,Good,¡Servicios de Niza!
3563,10902,1.0,1926.0,5.0,0.0,15.0,207.0,Wrong password,2021-05-21,Good,Résolution rapide ...
3564,13620,1.0,1817.0,4.0,0.0,13.0,,Compromited account,,Bad,I dont like process
3566,11649,1.0,1929.0,2.0,0.0,3.0,63.0,,2021-06-23,Good,good agent`s behavior
3568,10551,1.0,1248.0,3.0,0.0,14.0,744.0,Payment processing,2021-06-22,Bad,slow agents behavior
3571,12798,1.0,1384.0,1.0,1.0,3.0,387.0,Wrong password,2021-08-14,Good,"well done, delivery."
3572,15540,1.0,1996.0,3.0,0.0,3.0,226.0,Item do not show,2021-05-23,Good,Services eficieux!
3576,15283,1.0,1726.0,2.0,0.0,7.0,71.0,Wrong password,2021-05-18,Good,Me gusta el modo de reproductor
3577,12019,0.0,1568.0,5.0,0.0,2.0,193.0,Cheating,2021-06-17,Good,Mode de joueur fiable
3578,15366,1.0,1770.0,3.0,0.0,,33.0,Payment processing,2021-06-20,Good,
3579,11828,1.0,1781.0,2.0,0.0,7.0,201.0,Compromited account,,Good,¡Buenos servicios!
3581,11712,1.0,1400.0,2.0,0.0,4.0,104.0,Item do not show,,Good,precise game
3582,14218,0.0,1666.0,3.0,0.0,9.0,588.0,Wrong password,,Bad,"disappointing solution,"
3585,14759,1.0,1414.0,4.0,0.0,5.0,171.0,Wrong password,2021-07-01,Good,nice agents behavior
3586,10457,1.0,1899.0,2.0,0.0,4.0,183.0,Compromited account,2021-07-04,Good,well done service!!!
3588,14350,1.0,1692.0,5.0,0.0,3.0,315.0,Compromited account,2021-08-22,Good,eficient website
3589,15099,1.0,1921.0,2.0,0.0,3.0,90.0,Wrong password,2021-08-21,Good,satisfactory delivery.
3590,13627,1.0,1336.0,4.0,0.0,9.0,769.0,Payment processing,2021-06-18,Bad,disappointing game
3591,13041,1.0,1548.0,2.0,0.0,23.0,620.0,Item do not show,2021-05-31,Bad,Services inutiles!
3592,14316,1.0,1363.0,3.0,0.0,17.0,556.0,Wrong password,2021-06-24,Bad,Communication de mauvais agents
3593,12780,1.0,1726.0,3.0,0.0,14.0,663.0,Item do not show,2021-06-05,Bad,artículo decepcionante
3594,13579,1.0,1666.0,2.0,0.0,5.0,150.0,Wrong password,2021-06-01,Good,useful career mode
3596,11203,1.0,1857.0,1.0,1.0,5.0,117.0,Cheating,2021-06-20,Good,clear website
3598,15564,1.0,1813.0,3.0,0.0,,284.0,Payment processing,2021-07-24,Bad,lent ..... Produit
3599,10363,0.0,1390.0,3.0,0.0,12.0,935.0,Cheating,2021-05-15,Bad,slow web-site
3600,11875,1.0,1340.0,2.0,0.0,2.0,201.0,Wrong password,2021-07-12,Good,
3601,11259,1.0,1400.0,3.0,0.0,7.0,,Wrong password,2021-06-11,Good,services bien faits
3602,11942,1.0,1438.0,1.0,1.0,4.0,91.0,Item do not show,2021-08-22,Good,I like agents communication
3603,14829,1.0,1477.0,1.0,1.0,7.0,27.0,Wrong password,2021-08-09,Good,great web-site
3604,14930,1.0,1929.0,3.0,0.0,16.0,524.0,Payment processing,,Bad,Je n'aime pas le produit
3607,11016,1.0,1337.0,4.0,0.0,18.0,964.0,Compromited account,2021-07-30,Bad,Resolución dura ...
3609,10760,1.0,1759.0,3.0,0.0,14.0,964.0,Compromited account,2021-07-20,Bad,peu fiable ... jeu
3610,12743,1.0,1519.0,3.0,0.0,9.0,54.0,Wrong password,2021-05-30,Good,livraison agréable.
3611,12557,1.0,1585.0,2.0,0.0,5.0,846.0,Cheating,2021-06-27,Bad,useless services
3612,10463,1.0,1319.0,2.0,0.0,2.0,84.0,Item do not show,2021-06-03,Good,fast process
3613,10694,0.0,1781.0,2.0,0.0,19.0,801.0,Cheating,2021-05-26,Bad,I dont like player mode
3614,11214,1.0,1535.0,2.0,0.0,8.0,577.0,Item do not show,2021-05-19,Bad,Service déroutant !!!
3615,11782,1.0,1363.0,2.0,,23.0,1015.0,Payment processing,2021-05-11,Bad,entrega ineficiente
3616,14021,1.0,1719.0,3.0,0.0,19.0,470.0,Wrong password,2021-05-12,Bad,harsh agent`s behavior
3617,10515,1.0,1817.0,3.0,0.0,20.0,619.0,Compromited account,2021-08-09,Bad,unreliable... item
3618,13145,1.0,1949.0,2.0,0.0,,71.0,Compromited account,2021-08-23,Good,Services utiles!
3620,12894,1.0,1892.0,1.0,1.0,,163.0,Wrong password,2021-07-30,Good,Gran entrega.
3621,12808,1.0,1985.0,3.0,0.0,5.0,212.0,Item do not show,,Good,Resolución rápida ...
3622,14180,1.0,1899.0,1.0,1.0,3.0,65.0,,2021-08-11,Good,welldone: resolution
3623,13963,0.0,1892.0,2.0,0.0,2.0,719.0,Wrong password,2021-07-03,Bad,slow delivery
3624,12102,1.0,1248.0,1.0,1.0,19.0,806.0,Item do not show,2021-06-10,Bad,Services désagréables!
3626,10605,1.0,1926.0,8.0,0.0,,658.0,Payment processing,2021-07-26,Bad,useless services
3627,12332,0.0,1360.0,1.0,1.0,12.0,538.0,Compromited account,2021-06-22,Bad,inefficient resolution...
3629,11251,1.0,1857.0,4.0,0.0,10.0,158.0,Payment processing,2021-05-31,Good,
3630,14852,1.0,1947.0,2.0,0.0,3.0,893.0,Compromited account,2021-08-13,Bad,unpleasant resolution...
3631,15012,1.0,1857.0,3.0,0.0,12.0,737.0,Payment processing,2021-07-20,Bad,I dont like delivery.
3632,13495,1.0,1384.0,4.0,0.0,6.0,33.0,Item do not show,2021-06-08,Good,quick service!!!
3635,13434,1.0,1697.0,2.0,,33.0,404.0,Wrong password,2021-06-02,Bad,No me gusta la resolución
3636,15054,1.0,1571.0,3.0,0.0,3.0,27.0,Payment processing,2021-08-18,Good,clear delivery.
3637,11403,1.0,1813.0,7.0,0.0,5.0,218.0,Item do not show,2021-06-18,Good,Le comportement de l'agent fantastique
3638,12124,1.0,1648.0,1.0,,8.0,228.0,Payment processing,,Good,agente útil
3639,15597,1.0,1813.0,2.0,0.0,8.0,247.0,Payment processing,2021-06-25,Good,Livraison claire.
3640,12302,1.0,1656.0,5.0,0.0,5.0,158.0,Wrong password,2021-08-18,Good,J'aime la livraison !!
3641,13235,1.0,1480.0,4.0,0.0,8.0,101.0,Payment processing,2021-07-09,Good,useful service!!!
3643,12410,1.0,1414.0,1.0,1.0,13.0,653.0,Item do not show,2021-07-07,Bad,confusing product!
3644,11301,1.0,1427.0,2.0,0.0,8.0,383.0,Wrong password,2021-06-03,Bad,unreliable... service!!!
3646,14978,1.0,1535.0,3.0,0.0,7.0,852.0,Item do not show,2021-05-31,Bad,servicio insatisfactorio
3647,11976,1.0,1671.0,3.0,0.0,12.0,545.0,Payment processing,2021-06-19,Bad,harsh agents behavior
3648,15180,1.0,1412.0,3.0,0.0,17.0,456.0,Item do not show,2021-06-13,Bad,disappointing web-site
3651,13851,1.0,1671.0,1.0,1.0,5.0,111.0,Payment processing,2021-07-28,Good,i like agent`s communication
3652,11327,1.0,1248.0,2.0,0.0,13.0,335.0,Wrong password,2021-07-11,Good,reliable agent`s communication
3655,10704,0.0,1806.0,2.0,0.0,24.0,636.0,Cheating,2021-06-20,Bad,I don't like services
3656,14272,1.0,1412.0,7.0,0.0,6.0,,,2021-05-27,Good,welldone: delivery!!
3657,15318,1.0,1390.0,2.0,0.0,5.0,234.0,Payment processing,2021-06-10,Good,great service!!!
3659,14468,1.0,1985.0,4.0,0.0,15.0,536.0,Wrong password,2021-06-29,Bad,confusing service!!!
3660,14240,1.0,1435.0,4.0,0.0,6.0,90.0,Compromited account,2021-08-06,Good,i like player mode
3662,12536,1.0,1531.0,2.0,0.0,4.0,220.0,Wrong password,2021-08-23,Good,precise experience
3664,11429,1.0,1377.0,2.0,0.0,7.0,611.0,Item do not show,2021-08-05,Bad,inefficient service!!!
3665,12329,1.0,1819.0,3.0,0.0,10.0,84.0,Compromited account,2021-07-17,Good,useful solution
3666,14796,1.0,1267.0,2.0,0.0,6.0,58.0,Payment processing,2021-06-03,Good,pleasant resolution...
3667,13573,1.0,1695.0,4.0,0.0,15.0,45.0,Item do not show,2021-07-24,Good,services merveilleux
3668,11848,1.0,1267.0,3.0,0.0,4.0,20.0,Payment processing,2021-05-15,Good,good product!
3671,15118,1.0,1746.0,2.0,0.0,4.0,91.0,Item do not show,2021-06-02,Good,quick agent's behavior
3672,12090,1.0,1503.0,1.0,1.0,7.0,95.0,Wrong password,2021-07-08,Good,¡Increíble producto!
3675,10575,0.0,1819.0,2.0,0.0,8.0,636.0,Wrong password,2021-07-21,Bad,¡Producto poco realable!
3677,14874,1.0,1480.0,2.0,0.0,3.0,61.0,Wrong password,2021-06-29,Good,nice product!
3678,10267,1.0,1697.0,3.0,0.0,6.0,362.0,Payment processing,2021-05-25,Good,I like product!
3679,14769,1.0,1548.0,2.0,0.0,9.0,976.0,Wrong password,2021-08-11,Bad,unsatisfactory agent`s behavior
3680,15191,0.0,1967.0,4.0,0.0,14.0,134.0,Compromited account,2021-08-07,Good,wonderful career mode
3682,14869,1.0,1819.0,1.0,1.0,3.0,145.0,Item do not show,2021-06-30,Good,reliable delivery
3684,13525,1.0,1360.0,1.0,1.0,5.0,57.0,Wrong password,2021-06-29,Good,produit agréable
3685,11733,1.0,1967.0,2.0,0.0,,173.0,Payment processing,2021-07-28,Good,Comportement de l'agent eficiente
3689,15305,1.0,1548.0,2.0,0.0,3.0,,Wrong password,2021-08-01,Good,Le comportement de l'agent bien fait
3690,13456,1.0,1857.0,3.0,0.0,5.0,269.0,Item do not show,2021-07-14,Bad,"confusing solution,"
3691,10304,1.0,1746.0,3.0,0.0,17.0,586.0,Payment processing,2021-07-01,Bad,confusing agent`s behavior
3692,14946,1.0,1671.0,2.0,0.0,4.0,70.0,Item do not show,2021-08-15,Good,¡Producto eficiente!
3693,12127,1.0,1936.0,1.0,1.0,6.0,175.0,Payment processing,2021-06-12,Good,modo de carrera rápido
3694,11169,1.0,1837.0,3.0,0.0,6.0,57.0,Wrong password,2021-06-02,Good,reliable services!
3695,14487,1.0,1719.0,2.0,0.0,4.0,132.0,Payment processing,2021-05-27,Good,entrega precisa
3696,11499,1.0,1921.0,1.0,1.0,3.0,73.0,,2021-07-14,Good,wonderful service!!!
3698,13360,1.0,1926.0,2.0,0.0,11.0,165.0,Compromited account,2021-08-08,Good,Comportement des agents rapides
3699,15016,1.0,1377.0,1.0,1.0,3.0,,Item do not show,,Good,bonne expérience
