,ticket_number,resolution,agentid,cpc,firstcontactresolution,fullresolutiontime,replytime,problem,ticketcreationdate,satisfaction,comment,agent_startingdate,agent_country,agent_education,agent_daysonrole
1844,11194,1.0,1985.0,2.0,0.0,8.0,117.0,Payment processing,2021-06-03,Good,Communication d'agent utile,2016-11-21,Argentina,Humanities,1655.0
1845,15665,1.0,1531.0,1.0,1.0,8.0,69.0,Item do not show,2021-07-12,Good,amazing! service!!!,2014-02-10,Serbia,Economics,2709.0
1846,13254,1.0,1358.0,1.0,1.0,10.0,521.0,Wrong password,2021-06-17,Bad,bad agents behavior,2015-06-24,Spain,Language & Literature,2185.0
1847,15350,1.0,1438.0,2.0,0.0,23.0,797.0,Item do not show,2021-08-10,Bad,Je n'aime pas la communication de l'agent,2020-05-30,Honduras,Other,437.0
1848,12621,1.0,1813.0,5.0,0.0,12.0,589.0,Wrong password,2021-08-23,Bad,bad game,2018-01-27,Honduras,Humanities,1304.0
1849,11794,1.0,1817.0,2.0,0.0,4.0,121.0,Payment processing,2021-07-10,Good,Produit rapide!,2019-05-08,Argentina,Other,794.0
1850,13854,0.0,1892.0,3.0,0.0,2.0,297.0,Compromited account,2021-06-26,Good,clear delivery,2015-09-27,Hungary,Humanities,2099.0
1851,15420,1.0,1340.0,3.0,0.0,5.0,229.0,Compromited account,2021-05-14,Good,welldone: product!,2018-01-13,Spain,Language & Literature,1217.0
1852,12507,1.0,1390.0,4.0,0.0,6.0,38.0,Cheating,2021-07-18,Good,efficient website,2019-09-22,Argentina,Engineering,665.0
1853,14354,1.0,1480.0,2.0,0.0,3.0,377.0,Wrong password,,Bad,slow product,2015-09-18,Hungary,Humanities,
1854,10385,1.0,1427.0,3.0,0.0,2.0,237.0,,,Good,amazing! agent`s behavior,2016-02-17,Hungary,Engineering,
1855,11653,1.0,2019.0,3.0,0.0,3.0,269.0,Payment processing,2021-07-04,Good,fast product!,2020-05-05,Brazil,Humanities,425.0
1856,13482,1.0,1438.0,1.0,1.0,4.0,27.0,Item do not show,2021-05-21,Good,great agents communication,2020-05-30,Honduras,Other,356.0
1857,15499,1.0,2028.0,4.0,0.0,4.0,,Payment processing,2021-07-22,Good,precise service!!!,2015-06-25,United States,Other,2219.0
1858,15616,1.0,1480.0,4.0,0.0,25.0,1153.0,Payment processing,2021-08-19,Bad,inefficient web-site,2015-09-18,Hungary,Humanities,2162.0
1859,12971,1.0,1926.0,5.0,0.0,9.0,53.0,,2021-06-30,Good,fast experience,2016-04-07,Hungary,Arts,1910.0
1860,10985,1.0,1427.0,1.0,1.0,10.0,529.0,Payment processing,2021-08-16,Bad,bad career mode,2016-02-17,Hungary,Engineering,2007.0
1861,12223,1.0,2019.0,2.0,0.0,12.0,689.0,Item do not show,2021-07-02,Bad,Je n'aime pas le produit,2020-05-05,Brazil,Humanities,423.0
1862,14486,1.0,1892.0,4.0,0.0,5.0,,Wrong password,2021-07-27,Good,étonnante! mode joueur,2015-09-27,Hungary,Humanities,2130.0
1863,13320,1.0,1692.0,3.0,,9.0,629.0,Item do not show,2021-07-27,Bad,N / A,2014-10-06,Netherlands,Language & Literature,2486.0
1864,11146,1.0,1287.0,3.0,0.0,11.0,221.0,Wrong password,2021-07-26,Good,fast agent,2015-05-10,Spain,Life Sciences,2269.0
1865,12424,1.0,1781.0,2.0,0.0,21.0,824.0,Payment processing,2021-06-13,Bad,unrealiable service!!!,2019-04-14,United States,Language & Literature,791.0
1866,11053,1.0,1812.0,3.0,0.0,6.0,222.0,Payment processing,2021-05-30,Good,fast services!,2019-07-18,Serbia,Other,682.0
1867,13111,1.0,1648.0,4.0,0.0,6.0,317.0,Wrong password,2021-05-21,Good,étonnante! livraison,2014-10-13,Turkey,Arts,2412.0
1868,14395,1.0,1892.0,3.0,0.0,4.0,570.0,Wrong password,2021-05-23,Bad,N / A,2015-09-27,Hungary,Humanities,2065.0
1869,15485,1.0,2003.0,2.0,0.0,16.0,935.0,Item do not show,2021-06-11,Bad,I don't like item,2019-02-01,Hungary,Other,861.0
1870,11578,1.0,1967.0,2.0,0.0,5.0,79.0,Wrong password,2021-05-25,Good,Comunicación de buen agente,2018-01-14,Hungary,Humanities,1227.0
1871,14331,1.0,1929.0,1.0,1.0,7.0,186.0,Wrong password,2021-06-22,Good,welldone: product!,2020-08-12,Serbia,Other,314.0
1872,14442,1.0,1921.0,3.0,0.0,8.0,683.0,Wrong password,2021-06-02,Bad,slow delivery!!,2015-04-10,Brazil,Humanities,2245.0
1873,11643,1.0,1754.0,1.0,1.0,4.0,,Item do not show,,Bad,Resolución de USELLESS,2018-12-08,Turkey,Humanities,
1874,15240,1.0,1531.0,6.0,0.0,9.0,167.0,Wrong password,2021-05-13,Good,clear agent,2014-02-10,Serbia,Economics,2649.0
1875,14407,0.0,1899.0,3.0,0.0,6.0,514.0,Cheating,2021-06-07,Bad,unclear experience,2016-09-10,Honduras,Arts,1731.0
1876,10646,0.0,1548.0,3.0,0.0,6.0,782.0,Wrong password,2021-07-07,Bad,Lent ..... Comportement des agents,2020-10-03,Honduras,Law,277.0
1877,11231,1.0,1438.0,3.0,0.0,12.0,662.0,,2021-07-03,Bad,inefficient web-site,2020-05-30,Honduras,Other,399.0
1878,10530,1.0,1942.0,4.0,0.0,33.0,381.0,Payment processing,2021-05-14,Bad,No me gusta la entrega.,2019-06-13,Turkey,Humanities,701.0
1879,14630,1.0,1531.0,3.0,0.0,4.0,,Payment processing,2021-05-25,Good,"well done, product!",2014-02-10,Serbia,Economics,2661.0
1880,10479,1.0,1248.0,1.0,1.0,13.0,691.0,Payment processing,2021-06-21,Bad,Résolution inutile ...,2016-07-22,United States,Engineering,1795.0
1881,14713,0.0,1646.0,2.0,0.0,,171.0,Payment processing,2021-06-21,Good,clear item,2017-06-14,Serbia,Language & Literature,1468.0
1882,10212,1.0,1568.0,2.0,0.0,2.0,101.0,Wrong password,2021-05-28,Good,pleasant agents communication,2018-06-18,Honduras,Other,1075.0
1883,11325,1.0,2019.0,1.0,1.0,26.0,1214.0,Wrong password,2021-08-13,Bad,unreliable... service,2020-05-05,Brazil,Humanities,465.0
1884,12232,1.0,1817.0,2.0,0.0,4.0,429.0,Item do not show,2021-08-17,Bad,slow service!!!,2019-05-08,Argentina,Other,832.0
1885,10552,1.0,1384.0,3.0,0.0,2.0,285.0,Item do not show,2021-06-06,Good,i like solution,2018-06-10,United States,Humanities,1092.0
1886,12649,1.0,1949.0,3.0,0.0,8.0,177.0,Wrong password,2021-07-24,Good,precise solution,2017-01-22,Argentina,Humanities,1644.0
1887,14590,1.0,1377.0,3.0,0.0,7.0,76.0,Wrong password,2021-06-15,Good,expérience fiable,2015-06-18,Hungary,Engineering,2189.0
1888,11856,0.0,1710.0,3.0,0.0,12.0,783.0,Cheating,2021-06-08,Bad,slow item,2019-05-10,Netherlands,Other,760.0
1889,12155,0.0,1412.0,3.0,0.0,13.0,873.0,Compromited account,2021-05-26,Bad,disappointing service,2019-10-08,Brazil,Law,596.0
1890,11919,0.0,1267.0,1.0,1.0,2.0,781.0,Cheating,2021-07-04,Bad,I dont like service!!!,2014-05-11,Brazil,Humanities,2611.0
1891,14159,1.0,1947.0,4.0,0.0,4.0,141.0,,2021-05-26,Good,Communication du grand agent,2017-07-27,Honduras,Law,1399.0
1892,13993,1.0,1535.0,4.0,0.0,5.0,292.0,Cheating,2021-07-11,Good,J'aime le site Web,2019-04-28,Spain,Law,805.0
1893,12943,1.0,1548.0,2.0,0.0,16.0,76.0,Payment processing,2021-05-12,Good,efficient service!!!,2020-10-03,Honduras,Law,221.0
1894,13632,1.0,1340.0,3.0,0.0,5.0,325.0,Payment processing,2021-07-19,Good,Comunicación de agentes asombrosos,2018-01-13,Spain,Language & Literature,1283.0
1895,10214,1.0,1996.0,3.0,0.0,10.0,759.0,Compromited account,2021-08-22,Bad,"Solution sévère,",2020-08-30,Portugal,Engineering,357.0
1896,14731,1.0,1341.0,4.0,0.0,8.0,249.0,Wrong password,2021-08-08,Good,i like services,2016-03-16,Honduras,Other,1971.0
1897,11606,1.0,1813.0,4.0,0.0,6.0,667.0,Payment processing,2021-08-23,Bad,I don't like agent`s communication,2018-01-27,Honduras,Humanities,1304.0
1898,10758,1.0,2028.0,3.0,0.0,5.0,106.0,Payment processing,2021-07-16,Good,eficient player mode,2015-06-25,United States,Other,2213.0
1899,13315,1.0,1663.0,1.0,1.0,4.0,721.0,Wrong password,2021-05-15,Bad,unreliable... agent,2020-05-20,United States,Engineering,360.0
1900,11692,1.0,1949.0,2.0,0.0,10.0,216.0,Payment processing,2021-08-08,Good,well done services,2017-01-22,Argentina,Humanities,1659.0
1901,13036,1.0,1967.0,6.0,0.0,18.0,434.0,Payment processing,2021-07-03,Bad,useless agents communication,2018-01-14,Hungary,Humanities,1266.0
1902,14352,1.0,2028.0,2.0,0.0,5.0,252.0,Item do not show,2021-07-23,Good,Article Nicee,2015-06-25,United States,Other,2220.0
1903,14015,1.0,1671.0,1.0,1.0,11.0,244.0,Payment processing,2021-06-03,Good,,2016-12-10,Hungary,IT,1636.0
1904,15658,0.0,1671.0,4.0,0.0,14.0,593.0,Cheating,2021-07-08,Bad,unreliable... services,2016-12-10,Hungary,IT,1671.0
1905,10466,0.0,1519.0,7.0,0.0,3.0,207.0,Cheating,2021-07-18,Good,eficient website,2018-08-29,Serbia,Other,1054.0
1906,11391,1.0,1583.0,3.0,0.0,4.0,709.0,Item do not show,2021-07-07,Bad,La comunicación confusa del agente,2019-07-13,Hungary,Engineering,725.0
1907,10657,1.0,1522.0,5.0,0.0,10.0,94.0,Payment processing,2021-07-07,Good,great product,2016-01-22,Brazil,Other,1993.0
1908,10876,0.0,1519.0,2.0,0.0,6.0,623.0,Cheating,2021-05-25,Bad,bad product,2018-08-29,Serbia,Other,1000.0
1909,11304,1.0,1812.0,2.0,0.0,15.0,61.0,Cheating,2021-05-29,Good,buen artículo,2019-07-18,Serbia,Other,681.0
1910,13855,1.0,1781.0,3.0,0.0,6.0,,Item do not show,2021-07-16,Good,precise game,2019-04-14,United States,Language & Literature,824.0
1911,10719,1.0,1522.0,3.0,0.0,13.0,226.0,Item do not show,2021-05-13,Good,procédé agréable,2016-01-22,Brazil,Other,1938.0
1912,14157,1.0,1426.0,3.0,0.0,24.0,706.0,Wrong password,2021-06-12,Bad,bad player mode,2015-03-05,Hungary,Engineering,2291.0
1913,14457,0.0,1317.0,1.0,1.0,11.0,600.0,Cheating,2021-07-19,Bad,jeu peu fiable,2014-11-15,Portugal,Life Sciences,2438.0
1914,12563,0.0,1532.0,4.0,0.0,14.0,1009.0,Cheating,,Bad,unreliable... product!,2017-03-16,Turkey,Language & Literature,
1915,11918,1.0,1477.0,1.0,1.0,3.0,190.0,Wrong password,2021-07-26,Good,useful delivery!!,2014-05-21,Turkey,Humanities,2623.0
1916,11780,1.0,1926.0,1.0,1.0,,866.0,Item do not show,,Bad,jeu lent,2016-04-07,Hungary,Arts,
1917,10328,1.0,1646.0,3.0,0.0,3.0,16.0,Payment processing,2021-07-25,Good,useful delivery!!,2017-06-14,Serbia,Language & Literature,1502.0
1918,14849,0.0,1568.0,2.0,0.0,23.0,612.0,Cheating,2021-05-18,Bad,unrealiable service!!!,2018-06-18,Honduras,Other,1065.0
1919,10451,1.0,1580.0,5.0,0.0,10.0,264.0,Payment processing,2021-06-19,Good,¡buen producto!,2020-03-05,Turkey,Engineering,471.0
1920,14074,1.0,1548.0,2.0,0.0,,881.0,Item do not show,,Bad,services peu fiables,2020-10-03,Honduras,Law,
1921,14203,1.0,1522.0,2.0,0.0,3.0,172.0,Payment processing,2021-07-19,Good,,2016-01-22,Brazil,Other,2005.0
1922,12408,1.0,1695.0,2.0,0.0,6.0,859.0,Compromited account,2021-06-10,Bad,,2014-09-20,Serbia,Engineering,2455.0
1923,14269,0.0,1363.0,3.0,0.0,14.0,777.0,Cheating,2021-07-21,Bad,slow resolution...,2019-02-02,Portugal,Law,900.0
1924,10748,0.0,1287.0,3.0,0.0,7.0,647.0,Compromited account,2021-08-15,Bad,I do not like experience,2015-05-10,Spain,Life Sciences,2289.0
1925,11260,1.0,1697.0,5.0,0.0,3.0,259.0,Item do not show,2021-06-29,Good,satisfactory service,2019-07-09,Argentina,Design,721.0
1926,11313,1.0,1781.0,2.0,0.0,6.0,107.0,Item do not show,2021-05-23,Good,nice solution,2019-04-14,United States,Language & Literature,770.0
1927,12195,1.0,1695.0,6.0,0.0,7.0,237.0,Payment processing,2021-06-07,Good,precise player mode,2014-09-20,Serbia,Engineering,2452.0
1928,11083,1.0,1337.0,2.0,0.0,,721.0,Item do not show,2021-08-01,Bad,servicio poco confiable,2014-02-09,Turkey,Law,2730.0
1929,11061,1.0,1857.0,3.0,0.0,9.0,888.0,Payment processing,2021-05-30,Bad,"I do not like solution,",2014-05-07,Hungary,Design,2580.0
1930,12128,1.0,1929.0,3.0,0.0,16.0,1015.0,Item do not show,2021-08-18,Bad,I dont like delivery,2020-08-12,Serbia,Other,371.0
1931,12958,0.0,1806.0,2.0,0.0,15.0,654.0,Cheating,,Bad,inefficient player mode,2020-01-23,Turkey,Language & Literature,
1932,15534,1.0,2003.0,2.0,0.0,8.0,306.0,Compromited account,2021-06-21,Good,N / A,2019-02-01,Hungary,Other,871.0
1933,13276,1.0,1384.0,4.0,0.0,5.0,193.0,,2021-06-27,Good,¡¡¡gran servicio!!!,2018-06-10,United States,Humanities,1113.0
1934,11307,1.0,1438.0,2.0,0.0,8.0,140.0,Item do not show,,Good,clear service!!!,2020-05-30,Honduras,Other,
1935,11617,1.0,1695.0,2.0,0.0,7.0,202.0,Payment processing,2021-05-11,Good,amazing! product!,2014-09-20,Serbia,Engineering,2425.0
1936,11753,0.0,1819.0,1.0,1.0,12.0,457.0,Cheating,2021-06-07,Bad,slow agent`s communication,2017-10-27,Spain,Economics,1319.0
1937,13087,1.0,1663.0,2.0,0.0,9.0,153.0,Wrong password,2021-07-22,Good,me gusta el proceso,2020-05-20,United States,Engineering,428.0
1938,10801,1.0,1746.0,4.0,0.0,18.0,11.0,Compromited account,2021-06-08,Good,satisfactory career mode,2014-11-07,Honduras,Engineering,2405.0
1939,12347,1.0,1519.0,2.0,0.0,4.0,107.0,Wrong password,2021-08-09,Good,pleasant solution,2018-08-29,Serbia,Other,1076.0
1940,10999,1.0,1503.0,1.0,1.0,15.0,765.0,Wrong password,2021-07-31,Bad,bad resolution,2018-09-20,Brazil,IT,1045.0
1941,14727,1.0,1726.0,5.0,0.0,,130.0,Item do not show,2021-05-20,Good,satisfactory delivery!!,2015-01-31,United States,Humanities,2301.0
1942,14880,0.0,1671.0,6.0,0.0,,421.0,Compromited account,2021-08-14,Bad,résolution inefficace,2016-12-10,Hungary,IT,1708.0
1943,15215,1.0,1719.0,3.0,0.0,23.0,844.0,Payment processing,2021-06-25,Bad,I do not like process,2016-08-03,Argentina,Other,1787.0
1944,10305,1.0,1319.0,2.0,0.0,11.0,150.0,Wrong password,2021-06-05,Good,I like player mode,2014-04-12,Honduras,Engineering,2611.0
1945,14087,1.0,1759.0,2.0,0.0,8.0,272.0,Compromited account,2021-07-20,Good,N / A,2019-05-15,Hungary,Humanities,797.0
1946,13121,1.0,1390.0,4.0,0.0,,562.0,Wrong password,2021-06-08,Bad,,2019-09-22,Argentina,Engineering,625.0
1947,10670,1.0,1319.0,3.0,0.0,14.0,495.0,Payment processing,2021-05-31,Bad,I dont like solution,2014-04-12,Honduras,Engineering,2606.0
1948,14311,1.0,1337.0,7.0,0.0,3.0,331.0,Item do not show,2021-06-16,Good,reliable services!,2014-02-09,Turkey,Law,2684.0
1949,13028,1.0,1746.0,2.0,0.0,4.0,,Payment processing,2021-07-22,Good,great agent`s behavior,2014-11-07,Honduras,Engineering,2449.0
1950,13767,1.0,1522.0,5.0,0.0,5.0,107.0,Item do not show,2021-07-06,Good,precise agent's behavior,2016-01-22,Brazil,Other,1992.0
1951,15042,1.0,1947.0,3.0,0.0,6.0,152.0,Wrong password,2021-07-01,Good,great agents behavior,2017-07-27,Honduras,Law,1435.0
1952,13530,1.0,1926.0,3.0,0.0,4.0,74.0,Wrong password,2021-07-19,Good,jeu rapide,2016-04-07,Hungary,Arts,1929.0
1953,11483,1.0,1477.0,2.0,0.0,14.0,147.0,Wrong password,2021-05-30,Good,pleasant product!,2014-05-21,Turkey,Humanities,2566.0
1954,13809,1.0,1336.0,2.0,0.0,5.0,349.0,Payment processing,2021-08-09,Good,I like agents behavior,2020-10-10,Serbia,Other,303.0
1955,14306,0.0,1473.0,3.0,0.0,6.0,917.0,Payment processing,2021-08-22,Bad,inefficient process,2015-09-05,Netherlands,Engineering,2178.0
1956,12655,1.0,1967.0,3.0,0.0,6.0,69.0,Wrong password,2021-05-22,Good,N / A,2018-01-14,Hungary,Humanities,1224.0
1957,14761,1.0,1390.0,1.0,1.0,4.0,568.0,Payment processing,2021-05-28,Bad,unpleasant item,2019-09-22,Argentina,Engineering,614.0
1958,14324,1.0,1942.0,5.0,0.0,4.0,121.0,Wrong password,2021-05-21,Good,nice product,2019-06-13,Turkey,Humanities,708.0
1959,15183,1.0,1921.0,1.0,,5.0,296.0,Payment processing,2021-07-24,Good,Fantástico proceso,2015-04-10,Brazil,Humanities,2297.0
1960,15557,0.0,1921.0,4.0,0.0,10.0,456.0,Cheating,2021-08-20,Bad,uselless agent's communication,2015-04-10,Brazil,Humanities,2324.0
1961,11020,1.0,1812.0,2.0,0.0,16.0,649.0,Payment processing,,Bad,awful services!,2019-07-18,Serbia,Other,
1962,15127,0.0,1837.0,1.0,1.0,8.0,695.0,Cheating,2021-06-23,Bad,"unreliable solution,",2015-06-02,Spain,Language & Literature,2213.0
1963,13646,0.0,1892.0,3.0,0.0,10.0,278.0,Wrong password,2021-05-24,Good,nice web-site,2015-09-27,Hungary,Humanities,2066.0
1964,15079,1.0,1580.0,5.0,0.0,3.0,219.0,Wrong password,2021-08-13,Good,welldone: web-site,2020-03-05,Turkey,Engineering,526.0
1965,10893,1.0,2003.0,3.0,0.0,3.0,601.0,Item do not show,2021-07-11,Bad,useless item,2019-02-01,Hungary,Other,891.0
1966,15325,1.0,1363.0,4.0,0.0,6.0,644.0,Payment processing,2021-06-13,Bad,Services déroutants,2019-02-02,Portugal,Law,862.0
1967,11820,1.0,1580.0,2.0,0.0,6.0,498.0,Item do not show,2021-06-07,Bad,services décevants,2020-03-05,Turkey,Engineering,459.0
1968,14086,1.0,1496.0,2.0,0.0,15.0,248.0,Item do not show,2021-06-01,Good,fantastic experience,2018-06-23,United States,Humanities,1074.0
1969,13444,1.0,1671.0,3.0,0.0,6.0,338.0,Item do not show,2021-08-21,Bad,"harsh solution,",2016-12-10,Hungary,IT,1715.0
1970,12430,1.0,1519.0,2.0,0.0,11.0,85.0,Wrong password,2021-06-30,Good,Communication de l'agent rapide,2018-08-29,Serbia,Other,1036.0
1971,15167,1.0,1656.0,2.0,0.0,5.0,15.0,Item do not show,2021-06-28,Good,eficient agent,2018-08-31,Serbia,Engineering,1032.0
1972,15291,1.0,1426.0,6.0,0.0,6.0,38.0,Item do not show,2021-07-30,Good,Communication des agents eficientes,2015-03-05,Hungary,Engineering,2339.0
1973,14194,1.0,1360.0,4.0,0.0,7.0,517.0,Item do not show,2021-07-21,Bad,¡No me gusta la entrega!,2017-12-26,Argentina,Law,1303.0
1974,14482,1.0,1777.0,5.0,0.0,5.0,1009.0,Wrong password,2021-07-08,Bad,slow..... website,2016-12-22,Turkey,IT,1659.0
1975,10925,1.0,1359.0,2.0,0.0,15.0,365.0,Wrong password,2021-08-09,Bad,,2015-09-05,Serbia,Other,2165.0
1976,10498,0.0,1455.0,4.0,0.0,9.0,408.0,Cheating,2021-08-11,Bad,disappointing agent's communication,2020-02-20,Spain,Humanities,538.0
1977,10755,1.0,1438.0,2.0,0.0,8.0,,Item do not show,2021-08-13,Good,reliable agents behavior,2020-05-30,Honduras,Other,440.0
1978,13089,1.0,1666.0,3.0,0.0,17.0,1073.0,Item do not show,2021-07-10,Bad,unpleasant service!!!,2017-09-04,Netherlands,Engineering,1405.0
1979,15147,1.0,1411.0,2.0,0.0,9.0,263.0,Item do not show,2021-07-12,Good,i like product!,2016-12-29,Hungary,Economics,1656.0
1980,12461,1.0,1996.0,1.0,,5.0,266.0,Payment processing,2021-07-05,Good,me gusta el artículo,2020-08-30,Portugal,Engineering,309.0
1981,11624,1.0,1817.0,4.0,0.0,15.0,,Payment processing,2021-08-17,Bad,disappointing agent`s behavior,2019-05-08,Argentina,Other,832.0
1982,11457,1.0,1411.0,3.0,0.0,14.0,702.0,Wrong password,2021-07-26,Bad,I don't like resolution...,2016-12-29,Hungary,Economics,1670.0
1983,12300,1.0,1400.0,4.0,0.0,9.0,925.0,,2021-07-11,Bad,disappointing resolution,2019-10-07,Argentina,IT,643.0
1984,14051,0.0,1777.0,1.0,1.0,10.0,711.0,Wrong password,2021-06-17,Bad,Resolución lenta ...,2016-12-22,Turkey,IT,1638.0
1985,10344,1.0,1519.0,1.0,1.0,17.0,600.0,Item do not show,2021-06-25,Bad,disappointing agent`s behavior,2018-08-29,Serbia,Other,1031.0
1986,12546,0.0,1435.0,4.0,0.0,6.0,296.0,Cheating,2021-05-27,Bad,Mode de carrière dur,2015-08-24,Serbia,Engineering,2103.0
1987,14918,0.0,1360.0,2.0,0.0,14.0,819.0,Wrong password,2021-05-19,Bad,Modo de reproductor inútil,2017-12-26,Argentina,Law,1240.0
1988,14538,1.0,1340.0,1.0,1.0,9.0,565.0,Item do not show,2021-06-23,Bad,harsh services!,2018-01-13,Spain,Language & Literature,1257.0
1989,15470,1.0,1926.0,5.0,0.0,7.0,894.0,Item do not show,2021-08-04,Bad,Comportamiento del agente horrible,2016-04-07,Hungary,Arts,1945.0
1990,14056,1.0,1535.0,2.0,0.0,2.0,212.0,Item do not show,2021-06-01,Good,modo de reproductor rápido,2019-04-28,Spain,Law,765.0
1991,13735,1.0,1710.0,3.0,0.0,15.0,214.0,Item do not show,2021-08-05,Good,satisfactory agent,2019-05-10,Netherlands,Other,818.0
1992,15309,1.0,1754.0,4.0,0.0,24.0,811.0,Wrong password,2021-08-04,Bad,slow career mode,2018-12-08,Turkey,Humanities,970.0
1993,15509,1.0,1350.0,2.0,0.0,7.0,80.0,Wrong password,2021-08-07,Good,entrega bien hecha,2020-11-09,Hungary,Language & Literature,271.0
1994,13205,1.0,1813.0,4.0,0.0,8.0,157.0,Wrong password,2021-07-26,Good,,2018-01-27,Honduras,Humanities,1276.0
1995,11138,1.0,1892.0,2.0,0.0,,140.0,Item do not show,2021-06-11,Good,i like agent`s communication,2015-09-27,Hungary,Humanities,2084.0
1996,12245,1.0,1726.0,3.0,0.0,7.0,380.0,Wrong password,2021-08-04,Bad,uselless services!,2015-01-31,United States,Humanities,2377.0
1997,13543,1.0,1936.0,1.0,1.0,,131.0,Payment processing,2021-08-22,Good,clear delivery!!,2018-07-09,Honduras,Engineering,1140.0
1998,12415,1.0,1414.0,1.0,1.0,8.0,266.0,Item do not show,,Good,,2019-07-10,Brazil,Language & Literature,
1999,12716,1.0,1360.0,2.0,,14.0,355.0,Wrong password,2021-08-12,Bad,Mal comportamiento de los agentes,2017-12-26,Argentina,Law,1325.0
2000,11528,1.0,1350.0,6.0,0.0,11.0,88.0,Item do not show,,Good,Communication du bon agent,2020-11-09,Hungary,Language & Literature,
2001,12441,1.0,1358.0,4.0,0.0,5.0,303.0,Item do not show,2021-07-08,Good,servicios satisfactorios,2015-06-24,Spain,Language & Literature,2206.0
2002,13445,1.0,1317.0,3.0,0.0,6.0,33.0,Wrong password,2021-06-11,Good,nice website,2014-11-15,Portugal,Life Sciences,2400.0
2003,14094,1.0,1340.0,3.0,,10.0,143.0,Cheating,2021-05-19,Good,Claro de comunicación del agente,2018-01-13,Spain,Language & Literature,1222.0
2004,12911,1.0,1358.0,1.0,1.0,8.0,,Wrong password,2021-06-04,Good,eficient solution,2015-06-24,Spain,Language & Literature,2172.0
2005,12432,1.0,1770.0,2.0,0.0,5.0,286.0,Item do not show,2021-06-28,Bad,slow agent's behavior,2020-07-16,Hungary,Language & Literature,347.0
2006,15108,1.0,1350.0,2.0,0.0,7.0,859.0,Wrong password,2021-07-20,Bad,Je n'aime pas la résolution ...,2020-11-09,Hungary,Language & Literature,253.0
2007,14613,1.0,2019.0,2.0,0.0,9.0,282.0,Compromited account,2021-06-06,Good,I like player mode,2020-05-05,Brazil,Humanities,397.0
2008,10697,1.0,1726.0,3.0,0.0,,751.0,Item do not show,2021-06-02,Bad,uselless service!!!,2015-01-31,United States,Humanities,2314.0
2009,15271,0.0,1813.0,1.0,1.0,,648.0,Payment processing,2021-07-15,Bad,disappointing game,2018-01-27,Honduras,Humanities,1265.0
2010,11156,1.0,1666.0,4.0,0.0,7.0,258.0,Payment processing,2021-05-31,Good,Comunicación del agente bien hecho,2017-09-04,Netherlands,Engineering,1365.0
2011,14699,1.0,1921.0,2.0,0.0,6.0,64.0,Wrong password,2021-05-25,Good,nicee service!!!,2015-04-10,Brazil,Humanities,2237.0
2012,13528,1.0,1411.0,2.0,0.0,13.0,413.0,,2021-06-12,Bad,"harsh solution,",2016-12-29,Hungary,Economics,1626.0
2013,12257,1.0,1837.0,4.0,0.0,11.0,321.0,Payment processing,2021-07-04,Bad,slow..... resolution...,2015-06-02,Spain,Language & Literature,2224.0
